din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2022-05-20 06:00:00;N;NORTE;SE;SUDESTE;5475.039
2022-05-20 06:00:00;NE;NORDESTE;SE;SUDESTE;-1654.66
2022-05-20 06:00:00;SE;SUDESTE;S;SUL;-1002.08
2022-05-20 07:00:00;N;NORTE;NE;NORDESTE;3913.68
2022-05-20 07:00:00;N;NORTE;SE;SUDESTE;5843.769
2022-05-20 07:00:00;NE;NORDESTE;SE;SUDESTE;-1181.05
2022-05-20 07:00:00;SE;SUDESTE;S;SUL;-233.99
2022-05-20 08:00:00;N;NORTE;NE;NORDESTE;3782.14
2022-05-20 08:00:00;N;NORTE;SE;SUDESTE;5055.37
2022-05-20 08:00:00;NE;NORDESTE;SE;SUDESTE;-966.09
2022-05-20 08:00:00;SE;SUDESTE;S;SUL;-223.46
2022-05-20 09:00:00;N;NORTE;NE;NORDESTE;3520.56
2022-05-20 09:00:00;N;NORTE;SE;SUDESTE;4622.98499999
2022-05-20 09:00:00;NE;NORDESTE;SE;SUDESTE;-822.51
2022-05-20 09:00:00;SE;SUDESTE;S;SUL;-0.53
2022-05-20 10:00:00;N;NORTE;NE;NORDESTE;3409.68
2022-05-20 10:00:00;N;NORTE;SE;SUDESTE;4577.875
2022-05-20 10:00:00;NE;NORDESTE;SE;SUDESTE;-811.95
2022-05-20 10:00:00;SE;SUDESTE;S;SUL;-145.37
2022-05-20 11:00:00;N;NORTE;NE;NORDESTE;3178.2
2022-05-20 11:00:00;N;NORTE;SE;SUDESTE;4714.745
2022-05-20 11:00:00;NE;NORDESTE;SE;SUDESTE;-464.8
2022-05-20 11:00:00;SE;SUDESTE;S;SUL;-178.21
2022-05-20 12:00:00;N;NORTE;NE;NORDESTE;2887.32
2022-05-20 12:00:00;N;NORTE;SE;SUDESTE;4456.108
2022-05-20 12:00:00;NE;NORDESTE;SE;SUDESTE;-302.73
2022-05-20 12:00:00;SE;SUDESTE;S;SUL;-212.69
2022-05-20 13:00:00;N;NORTE;NE;NORDESTE;2927.44
2022-05-20 13:00:00;N;NORTE;SE;SUDESTE;4190.593
2022-05-20 13:00:00;NE;NORDESTE;SE;SUDESTE;-109.31
2022-05-20 13:00:00;SE;SUDESTE;S;SUL;-177.28
2022-05-20 14:00:00;N;NORTE;NE;NORDESTE;2972.41
2022-05-20 14:00:00;N;NORTE;SE;SUDESTE;4432.039
2022-05-20 14:00:00;NE;NORDESTE;SE;SUDESTE;215.019
2022-05-20 14:00:00;SE;SUDESTE;S;SUL;11.24
2022-05-20 15:00:00;N;NORTE;NE;NORDESTE;2877.05
2022-05-20 15:00:00;N;NORTE;SE;SUDESTE;4710.268
2022-05-20 15:00:00;NE;NORDESTE;SE;SUDESTE;647.081
2022-05-20 15:00:00;SE;SUDESTE;S;SUL;884.22
2022-05-20 16:00:00;N;NORTE;NE;NORDESTE;3150.06
2022-05-20 16:00:00;N;NORTE;SE;SUDESTE;5276.921
2022-05-20 16:00:00;NE;NORDESTE;SE;SUDESTE;678.423
2022-05-20 16:00:00;SE;SUDESTE;S;SUL;1159.33
2022-05-20 17:00:00;N;NORTE;NE;NORDESTE;3150.95
2022-05-20 17:00:00;N;NORTE;SE;SUDESTE;6418.961
2022-05-20 17:00:00;NE;NORDESTE;SE;SUDESTE;515.788
2022-05-20 17:00:00;SE;SUDESTE;S;SUL;1609.79
2022-05-20 18:00:00;N;NORTE;NE;NORDESTE;2695.36
2022-05-20 18:00:00;N;NORTE;SE;SUDESTE;7615.794
2022-05-20 18:00:00;NE;NORDESTE;SE;SUDESTE;1004.131
2022-05-20 18:00:00;SE;SUDESTE;S;SUL;2370.92
2022-05-20 19:00:00;N;NORTE;NE;NORDESTE;2216.12
2022-05-20 19:00:00;N;NORTE;SE;SUDESTE;7152.416
2022-05-20 19:00:00;NE;NORDESTE;SE;SUDESTE;806.22
2022-05-20 19:00:00;SE;SUDESTE;S;SUL;1901.21
2022-05-20 20:00:00;N;NORTE;NE;NORDESTE;2224.82
2022-05-20 20:00:00;N;NORTE;SE;SUDESTE;5860.247
2022-05-20 20:00:00;NE;NORDESTE;SE;SUDESTE;721.116
2022-05-20 20:00:00;SE;SUDESTE;S;SUL;1056.39
2022-05-20 21:00:00;N;NORTE;NE;NORDESTE;2254.13
2022-05-20 21:00:00;N;NORTE;SE;SUDESTE;5136.993
2022-05-20 21:00:00;NE;NORDESTE;SE;SUDESTE;476.11
2022-05-20 21:00:00;SE;SUDESTE;S;SUL;648.9
2022-05-20 22:00:00;N;NORTE;NE;NORDESTE;2055.08
2022-05-20 22:00:00;N;NORTE;SE;SUDESTE;4436.591
2022-05-20 22:00:00;NE;NORDESTE;SE;SUDESTE;508.757
2022-05-20 22:00:00;SE;SUDESTE;S;SUL;-89.09
2022-05-20 23:00:00;N;NORTE;NE;NORDESTE;2057.86
2022-05-20 23:00:00;N;NORTE;SE;SUDESTE;3803.624
2022-05-20 23:00:00;NE;NORDESTE;SE;SUDESTE;305.92
2022-05-20 23:00:00;SE;SUDESTE;S;SUL;-639.75
2022-05-21 00:00:00;N;NORTE;NE;NORDESTE;1931.07
2022-05-21 00:00:00;N;NORTE;SE;SUDESTE;3483.35
2022-05-21 00:00:00;NE;NORDESTE;SE;SUDESTE;369.916
2022-05-21 00:00:00;SE;SUDESTE;S;SUL;-516.65
2022-05-21 01:00:00;N;NORTE;NE;NORDESTE;1854.7
2022-05-21 01:00:00;N;NORTE;SE;SUDESTE;3628.124
2022-05-21 01:00:00;NE;NORDESTE;SE;SUDESTE;633.612
2022-05-21 01:00:00;SE;SUDESTE;S;SUL;275.88
2022-05-21 02:00:00;N;NORTE;NE;NORDESTE;1702.51
2022-05-21 02:00:00;N;NORTE;SE;SUDESTE;3838.406
2022-05-21 02:00:00;NE;NORDESTE;SE;SUDESTE;982.319
2022-05-21 02:00:00;SE;SUDESTE;S;SUL;1141.01
2022-05-21 03:00:00;N;NORTE;NE;NORDESTE;1325.94
2022-05-21 03:00:00;N;NORTE;SE;SUDESTE;4169.344
2022-05-21 03:00:00;NE;NORDESTE;SE;SUDESTE;1560.986
2022-05-21 03:00:00;SE;SUDESTE;S;SUL;2353.16
2022-05-21 04:00:00;N;NORTE;NE;NORDESTE;978.39
2022-05-21 04:00:00;N;NORTE;SE;SUDESTE;4613.169
2022-05-21 04:00:00;NE;NORDESTE;SE;SUDESTE;2222.338
2022-05-21 04:00:00;SE;SUDESTE;S;SUL;3387.79
2022-05-21 05:00:00;N;NORTE;NE;NORDESTE;761.07
2022-05-21 05:00:00;N;NORTE;SE;SUDESTE;4869.371
2022-05-21 05:00:00;NE;NORDESTE;SE;SUDESTE;2600.635
2022-05-21 05:00:00;SE;SUDESTE;S;SUL;3777.77
2022-05-21 06:00:00;N;NORTE;NE;NORDESTE;709.61
2022-05-21 06:00:00;N;NORTE;SE;SUDESTE;5228.633
2022-05-21 06:00:00;NE;NORDESTE;SE;SUDESTE;3020.233
2022-05-21 06:00:00;SE;SUDESTE;S;SUL;4450.31
2022-05-21 07:00:00;N;NORTE;NE;NORDESTE;920.59
2022-05-21 07:00:00;N;NORTE;SE;SUDESTE;5537.169
2022-05-21 07:00:00;NE;NORDESTE;SE;SUDESTE;2963.329
2022-05-21 07:00:00;SE;SUDESTE;S;SUL;4250.14999999
2022-05-21 08:00:00;N;NORTE;NE;NORDESTE;409.7
2022-05-21 08:00:00;N;NORTE;SE;SUDESTE;5983.265
2022-05-21 08:00:00;NE;NORDESTE;SE;SUDESTE;3311.549
2022-05-21 08:00:00;SE;SUDESTE;S;SUL;4786.08
2022-05-21 09:00:00;N;NORTE;NE;NORDESTE;346.13
2022-05-21 09:00:00;N;NORTE;SE;SUDESTE;5926.082
2022-05-21 09:00:00;NE;NORDESTE;SE;SUDESTE;3181.48
2022-05-21 09:00:00;SE;SUDESTE;S;SUL;4574.45
2022-05-21 10:00:00;N;NORTE;NE;NORDESTE;346.52
2022-05-21 10:00:00;N;NORTE;SE;SUDESTE;6055.981
2022-05-21 10:00:00;NE;NORDESTE;SE;SUDESTE;3119.103
2022-05-21 10:00:00;SE;SUDESTE;S;SUL;4715.92
2022-05-21 11:00:00;N;NORTE;NE;NORDESTE;276.38
2022-05-21 11:00:00;N;NORTE;SE;SUDESTE;5900.432
2022-05-21 11:00:00;NE;NORDESTE;SE;SUDESTE;2852.23999999
2022-05-21 11:00:00;SE;SUDESTE;S;SUL;4402.32
2022-05-21 12:00:00;N;NORTE;NE;NORDESTE;560.08
2022-05-21 12:00:00;N;NORTE;SE;SUDESTE;5576.179
2022-05-21 12:00:00;NE;NORDESTE;SE;SUDESTE;2353.991
2022-05-21 12:00:00;SE;SUDESTE;S;SUL;3747.03
2022-05-21 13:00:00;N;NORTE;NE;NORDESTE;920.9
2022-05-21 13:00:00;N;NORTE;SE;SUDESTE;5425.87
2022-05-21 13:00:00;NE;NORDESTE;SE;SUDESTE;2086.58599999
2022-05-21 13:00:00;SE;SUDESTE;S;SUL;3184.25
2022-05-21 14:00:00;N;NORTE;NE;NORDESTE;655.07
2022-05-21 14:00:00;N;NORTE;SE;SUDESTE;5652.207
2022-05-21 14:00:00;NE;NORDESTE;SE;SUDESTE;2436.096
2022-05-21 14:00:00;SE;SUDESTE;S;SUL;3148.82
2022-05-21 15:00:00;N;NORTE;NE;NORDESTE;617.39
2022-05-21 15:00:00;N;NORTE;SE;SUDESTE;5590.228
2022-05-21 15:00:00;NE;NORDESTE;SE;SUDESTE;2376.285
2022-05-21 15:00:00;SE;SUDESTE;S;SUL;2288.64
2022-05-21 16:00:00;N;NORTE;NE;NORDESTE;1184.33
2022-05-21 16:00:00;N;NORTE;SE;SUDESTE;5174.196
2022-05-21 16:00:00;NE;NORDESTE;SE;SUDESTE;1601.258
2022-05-21 16:00:00;SE;SUDESTE;S;SUL;10.32
2022-05-21 17:00:00;N;NORTE;NE;NORDESTE;2383.13
2022-05-21 17:00:00;N;NORTE;SE;SUDESTE;5586.338
2022-05-21 17:00:00;NE;NORDESTE;SE;SUDESTE;1520.382
2022-05-21 17:00:00;SE;SUDESTE;S;SUL;428.33
2022-05-21 18:00:00;N;NORTE;NE;NORDESTE;1940.68
2022-05-21 18:00:00;N;NORTE;SE;SUDESTE;7097.722
2022-05-21 18:00:00;NE;NORDESTE;SE;SUDESTE;2045.293
2022-05-21 18:00:00;SE;SUDESTE;S;SUL;1334.27
2022-05-21 19:00:00;N;NORTE;NE;NORDESTE;1249.9
2022-05-21 19:00:00;N;NORTE;SE;SUDESTE;6534.03799999
2022-05-21 19:00:00;NE;NORDESTE;SE;SUDESTE;2466.279
2022-05-21 19:00:00;SE;SUDESTE;S;SUL;605.29999999
2022-05-21 20:00:00;N;NORTE;NE;NORDESTE;745.22
2022-05-21 20:00:00;N;NORTE;SE;SUDESTE;5470.78799999
2022-05-21 20:00:00;NE;NORDESTE;SE;SUDESTE;2531.632
2022-05-21 20:00:00;SE;SUDESTE;S;SUL;308.12
2022-05-21 21:00:00;N;NORTE;NE;NORDESTE;281.31
2022-05-21 21:00:00;N;NORTE;SE;SUDESTE;5105.61899999
2022-05-21 21:00:00;NE;NORDESTE;SE;SUDESTE;2578.829
2022-05-21 21:00:00;SE;SUDESTE;S;SUL;483.28
2022-05-21 22:00:00;N;NORTE;NE;NORDESTE;-181.52
2022-05-21 22:00:00;N;NORTE;SE;SUDESTE;5524.33
2022-05-21 22:00:00;NE;NORDESTE;SE;SUDESTE;2868.281
2022-05-21 22:00:00;SE;SUDESTE;S;SUL;722.34
2022-05-21 23:00:00;N;NORTE;NE;NORDESTE;-130.69
2022-05-21 23:00:00;N;NORTE;SE;SUDESTE;4965.761
2022-05-21 23:00:00;NE;NORDESTE;SE;SUDESTE;2547.256
2022-05-21 23:00:00;SE;SUDESTE;S;SUL;674.72
2022-05-22 00:00:00;N;NORTE;NE;NORDESTE;228.47
2022-05-22 00:00:00;N;NORTE;SE;SUDESTE;4376.694
2022-05-22 00:00:00;NE;NORDESTE;SE;SUDESTE;2055.08599999
2022-05-22 00:00:00;SE;SUDESTE;S;SUL;849.91
2022-05-22 01:00:00;N;NORTE;NE;NORDESTE;108.74
2022-05-22 01:00:00;N;NORTE;SE;SUDESTE;4037.556
2022-05-22 01:00:00;NE;NORDESTE;SE;SUDESTE;1685.69
2022-05-22 01:00:00;SE;SUDESTE;S;SUL;1457.79
2022-05-22 02:00:00;N;NORTE;NE;NORDESTE;-24.66
2022-05-22 02:00:00;N;NORTE;SE;SUDESTE;3919.973
2022-05-22 02:00:00;NE;NORDESTE;SE;SUDESTE;1594.511
2022-05-22 02:00:00;SE;SUDESTE;S;SUL;1855.45
2022-05-22 03:00:00;N;NORTE;NE;NORDESTE;-12.74
2022-05-22 03:00:00;N;NORTE;SE;SUDESTE;3637.771
2022-05-22 03:00:00;NE;NORDESTE;SE;SUDESTE;1531.28
2022-05-22 03:00:00;SE;SUDESTE;S;SUL;1842.07
2022-05-22 04:00:00;N;NORTE;NE;NORDESTE;-126.7
2022-05-22 04:00:00;N;NORTE;SE;SUDESTE;3549.925
2022-05-22 04:00:00;NE;NORDESTE;SE;SUDESTE;1573.053
2022-05-22 04:00:00;SE;SUDESTE;S;SUL;1931.25
2022-05-22 05:00:00;N;NORTE;NE;NORDESTE;-333.23
2022-05-22 05:00:00;N;NORTE;SE;SUDESTE;3835.309
2022-05-22 05:00:00;NE;NORDESTE;SE;SUDESTE;2034.48
2022-05-22 05:00:00;SE;SUDESTE;S;SUL;1981.8
2022-05-22 06:00:00;N;NORTE;NE;NORDESTE;-625.87
2022-05-22 06:00:00;N;NORTE;SE;SUDESTE;4076.361
2022-05-22 06:00:00;NE;NORDESTE;SE;SUDESTE;2457.414
2022-05-22 06:00:00;SE;SUDESTE;S;SUL;2870.21999999
2022-05-22 07:00:00;N;NORTE;NE;NORDESTE;-1382.5
2022-05-22 07:00:00;N;NORTE;SE;SUDESTE;4207.727
2022-05-22 07:00:00;NE;NORDESTE;SE;SUDESTE;2945.02
2022-05-22 07:00:00;SE;SUDESTE;S;SUL;3791.14
2022-05-22 08:00:00;N;NORTE;NE;NORDESTE;-2158.32
2022-05-22 08:00:00;N;NORTE;SE;SUDESTE;4340.497
2022-05-22 08:00:00;NE;NORDESTE;SE;SUDESTE;3493.287
2022-05-22 08:00:00;SE;SUDESTE;S;SUL;4586.87
2022-05-22 09:00:00;N;NORTE;NE;NORDESTE;-2326.42
2022-05-22 09:00:00;N;NORTE;SE;SUDESTE;4420.89999999
2022-05-22 09:00:00;NE;NORDESTE;SE;SUDESTE;3556.178
2022-05-22 09:00:00;SE;SUDESTE;S;SUL;4369.10999999
2022-05-22 10:00:00;N;NORTE;NE;NORDESTE;-1828.04
2022-05-22 10:00:00;N;NORTE;SE;SUDESTE;4701.759
2022-05-22 10:00:00;NE;NORDESTE;SE;SUDESTE;3414.031
2022-05-22 10:00:00;SE;SUDESTE;S;SUL;3888.68
2022-05-22 11:00:00;N;NORTE;NE;NORDESTE;-1308.3
2022-05-22 11:00:00;N;NORTE;SE;SUDESTE;4508.816
2022-05-22 11:00:00;NE;NORDESTE;SE;SUDESTE;3032.688
2022-05-22 11:00:00;SE;SUDESTE;S;SUL;2491.31
2022-05-22 12:00:00;N;NORTE;NE;NORDESTE;-898.51
2022-05-22 12:00:00;N;NORTE;SE;SUDESTE;4002.921
2022-05-22 12:00:00;NE;NORDESTE;SE;SUDESTE;2740.168
2022-05-22 12:00:00;SE;SUDESTE;S;SUL;904.91
2022-05-22 13:00:00;N;NORTE;NE;NORDESTE;-727.92999999
2022-05-22 13:00:00;N;NORTE;SE;SUDESTE;3732.51
2022-05-22 13:00:00;NE;NORDESTE;SE;SUDESTE;2642.742
2022-05-22 13:00:00;SE;SUDESTE;S;SUL;706.79
2022-05-22 14:00:00;N;NORTE;NE;NORDESTE;-975.33
2022-05-22 14:00:00;N;NORTE;SE;SUDESTE;3802.756
2022-05-22 14:00:00;NE;NORDESTE;SE;SUDESTE;2786.076
2022-05-22 14:00:00;SE;SUDESTE;S;SUL;1124.0
2022-05-22 15:00:00;N;NORTE;NE;NORDESTE;-696.67
2022-05-22 15:00:00;N;NORTE;SE;SUDESTE;3978.094
2022-05-22 15:00:00;NE;NORDESTE;SE;SUDESTE;2789.706
2022-05-22 15:00:00;SE;SUDESTE;S;SUL;448.78
2022-05-22 16:00:00;N;NORTE;NE;NORDESTE;-588.75
2022-05-22 16:00:00;N;NORTE;SE;SUDESTE;4886.442
2022-05-22 16:00:00;NE;NORDESTE;SE;SUDESTE;2922.963
2022-05-22 16:00:00;SE;SUDESTE;S;SUL;-97.56999999
2022-05-22 17:00:00;N;NORTE;NE;NORDESTE;599.63
2022-05-22 17:00:00;N;NORTE;SE;SUDESTE;5915.309
2022-05-22 17:00:00;NE;NORDESTE;SE;SUDESTE;2630.56
2022-05-22 17:00:00;SE;SUDESTE;S;SUL;-378.1
2022-05-22 18:00:00;N;NORTE;NE;NORDESTE;946.86
2022-05-22 18:00:00;N;NORTE;SE;SUDESTE;7867.35699999
2022-05-22 18:00:00;NE;NORDESTE;SE;SUDESTE;3067.302
2022-05-22 18:00:00;SE;SUDESTE;S;SUL;1220.97
2022-05-22 19:00:00;N;NORTE;NE;NORDESTE;139.88999999
2022-05-22 19:00:00;N;NORTE;SE;SUDESTE;7780.01
2022-05-22 19:00:00;NE;NORDESTE;SE;SUDESTE;3069.488
2022-05-22 19:00:00;SE;SUDESTE;S;SUL;2179.21
2022-05-22 20:00:00;N;NORTE;NE;NORDESTE;-117.96
2022-05-22 20:00:00;N;NORTE;SE;SUDESTE;7330.548
2022-05-22 20:00:00;NE;NORDESTE;SE;SUDESTE;3337.526
2022-05-22 20:00:00;SE;SUDESTE;S;SUL;2527.46
2022-05-22 21:00:00;N;NORTE;NE;NORDESTE;-574.04
2022-05-22 21:00:00;N;NORTE;SE;SUDESTE;6860.953
2022-05-22 21:00:00;NE;NORDESTE;SE;SUDESTE;3731.166
2022-05-22 21:00:00;SE;SUDESTE;S;SUL;2629.69
2022-05-22 22:00:00;N;NORTE;NE;NORDESTE;-1155.56
2022-05-22 22:00:00;N;NORTE;SE;SUDESTE;6603.838
2022-05-22 22:00:00;NE;NORDESTE;SE;SUDESTE;3766.24
2022-05-22 22:00:00;SE;SUDESTE;S;SUL;3115.28
2022-05-22 23:00:00;N;NORTE;NE;NORDESTE;-1391.13
2022-05-22 23:00:00;N;NORTE;SE;SUDESTE;6561.233
2022-05-22 23:00:00;NE;NORDESTE;SE;SUDESTE;3826.215
2022-05-22 23:00:00;SE;SUDESTE;S;SUL;3459.98999999
2022-05-23 00:00:00;N;NORTE;NE;NORDESTE;-1148.57
2022-05-23 00:00:00;N;NORTE;SE;SUDESTE;5828.662
2022-05-23 00:00:00;NE;NORDESTE;SE;SUDESTE;3073.912
2022-05-23 00:00:00;SE;SUDESTE;S;SUL;2935.45
2022-05-23 01:00:00;N;NORTE;NE;NORDESTE;-638.87
2022-05-23 01:00:00;N;NORTE;SE;SUDESTE;5058.291
2022-05-23 01:00:00;NE;NORDESTE;SE;SUDESTE;3170.57
2022-05-23 01:00:00;SE;SUDESTE;S;SUL;3187.63
2022-05-23 02:00:00;N;NORTE;NE;NORDESTE;-617.45
2022-05-23 02:00:00;N;NORTE;SE;SUDESTE;5002.279
2022-05-23 02:00:00;NE;NORDESTE;SE;SUDESTE;3161.896
2022-05-23 02:00:00;SE;SUDESTE;S;SUL;3624.18
2022-05-23 03:00:00;N;NORTE;NE;NORDESTE;-513.57
2022-05-23 03:00:00;N;NORTE;SE;SUDESTE;4944.009
2022-05-23 03:00:00;NE;NORDESTE;SE;SUDESTE;3081.738
2022-05-23 03:00:00;SE;SUDESTE;S;SUL;3603.51
2022-05-23 04:00:00;N;NORTE;NE;NORDESTE;-336.87
2022-05-23 04:00:00;N;NORTE;SE;SUDESTE;4927.183
2022-05-23 04:00:00;NE;NORDESTE;SE;SUDESTE;3134.77
2022-05-23 04:00:00;SE;SUDESTE;S;SUL;3251.64
2022-05-23 05:00:00;N;NORTE;NE;NORDESTE;-181.69
2022-05-23 05:00:00;N;NORTE;SE;SUDESTE;5768.835
2022-05-23 05:00:00;NE;NORDESTE;SE;SUDESTE;3424.902
2022-05-23 05:00:00;SE;SUDESTE;S;SUL;2933.38
2022-05-23 06:00:00;N;NORTE;NE;NORDESTE;-358.19
2022-05-23 06:00:00;N;NORTE;SE;SUDESTE;7048.239
2022-05-23 06:00:00;NE;NORDESTE;SE;SUDESTE;3705.057
2022-05-23 06:00:00;SE;SUDESTE;S;SUL;3801.7
2022-05-23 07:00:00;N;NORTE;NE;NORDESTE;-687.05999999
2022-05-23 07:00:00;N;NORTE;SE;SUDESTE;7556.67299999
2022-05-23 07:00:00;NE;NORDESTE;SE;SUDESTE;3769.321
2022-05-23 07:00:00;SE;SUDESTE;S;SUL;4059.29
2022-05-23 08:00:00;N;NORTE;NE;NORDESTE;-1271.46
2022-05-23 08:00:00;N;NORTE;SE;SUDESTE;7691.818
2022-05-23 08:00:00;NE;NORDESTE;SE;SUDESTE;4218.299
2022-05-23 08:00:00;SE;SUDESTE;S;SUL;4530.63
2022-05-23 09:00:00;N;NORTE;NE;NORDESTE;-2002.17
2022-05-23 09:00:00;N;NORTE;SE;SUDESTE;7876.23499999
2022-05-23 09:00:00;NE;NORDESTE;SE;SUDESTE;4323.789
2022-05-23 09:00:00;SE;SUDESTE;S;SUL;4209.49
2022-05-23 10:00:00;N;NORTE;NE;NORDESTE;-1496.44
2022-05-23 10:00:00;N;NORTE;SE;SUDESTE;7782.458
2022-05-23 10:00:00;NE;NORDESTE;SE;SUDESTE;3836.953
2022-05-23 10:00:00;SE;SUDESTE;S;SUL;3617.39
2022-05-23 11:00:00;N;NORTE;NE;NORDESTE;-693.04
2022-05-23 11:00:00;N;NORTE;SE;SUDESTE;7659.193
2022-05-23 11:00:00;NE;NORDESTE;SE;SUDESTE;3119.522
2022-05-23 11:00:00;SE;SUDESTE;S;SUL;3661.22
2022-05-23 12:00:00;N;NORTE;NE;NORDESTE;-372.08999999
2022-05-23 12:00:00;N;NORTE;SE;SUDESTE;7070.386
2022-05-23 12:00:00;NE;NORDESTE;SE;SUDESTE;2715.919
2022-05-23 12:00:00;SE;SUDESTE;S;SUL;3391.61
2022-05-23 13:00:00;N;NORTE;NE;NORDESTE;190.16
2022-05-23 13:00:00;N;NORTE;SE;SUDESTE;6733.546
2022-05-23 13:00:00;NE;NORDESTE;SE;SUDESTE;2279.27599999
2022-05-23 13:00:00;SE;SUDESTE;S;SUL;2388.14
2022-05-23 14:00:00;N;NORTE;NE;NORDESTE;530.79
2022-05-23 14:00:00;N;NORTE;SE;SUDESTE;6486.899
2022-05-23 14:00:00;NE;NORDESTE;SE;SUDESTE;1948.589
2022-05-23 14:00:00;SE;SUDESTE;S;SUL;2245.79
2022-05-23 15:00:00;N;NORTE;NE;NORDESTE;726.72
2022-05-23 15:00:00;N;NORTE;SE;SUDESTE;6170.012
2022-05-23 15:00:00;NE;NORDESTE;SE;SUDESTE;1962.969
2022-05-23 15:00:00;SE;SUDESTE;S;SUL;2754.83
2022-05-23 16:00:00;N;NORTE;NE;NORDESTE;1345.47
2022-05-23 16:00:00;N;NORTE;SE;SUDESTE;5728.836
2022-05-23 16:00:00;NE;NORDESTE;SE;SUDESTE;1700.174
2022-05-23 16:00:00;SE;SUDESTE;S;SUL;2899.5
2022-05-23 17:00:00;N;NORTE;NE;NORDESTE;1897.14
2022-05-23 17:00:00;N;NORTE;SE;SUDESTE;6006.41
2022-05-23 17:00:00;NE;NORDESTE;SE;SUDESTE;1914.854
2022-05-23 17:00:00;SE;SUDESTE;S;SUL;3285.92
2022-05-23 18:00:00;N;NORTE;NE;NORDESTE;1504.16
2022-05-23 18:00:00;N;NORTE;SE;SUDESTE;6954.335
2022-05-23 18:00:00;NE;NORDESTE;SE;SUDESTE;3164.02
2022-05-23 18:00:00;SE;SUDESTE;S;SUL;3340.43
2022-05-23 19:00:00;N;NORTE;NE;NORDESTE;1069.47
2022-05-23 19:00:00;N;NORTE;SE;SUDESTE;6897.502
2022-05-23 19:00:00;NE;NORDESTE;SE;SUDESTE;3371.035
2022-05-23 19:00:00;SE;SUDESTE;S;SUL;3400.5
2022-05-23 20:00:00;N;NORTE;NE;NORDESTE;483.23
2022-05-23 20:00:00;N;NORTE;SE;SUDESTE;6559.35
2022-05-23 20:00:00;NE;NORDESTE;SE;SUDESTE;3610.584
2022-05-23 20:00:00;SE;SUDESTE;S;SUL;2737.42999999
2022-05-23 21:00:00;N;NORTE;NE;NORDESTE;144.34
2022-05-23 21:00:00;N;NORTE;SE;SUDESTE;6271.46
2022-05-23 21:00:00;NE;NORDESTE;SE;SUDESTE;3580.492
2022-05-23 21:00:00;SE;SUDESTE;S;SUL;2070.21
2022-05-23 22:00:00;N;NORTE;NE;NORDESTE;82.67
2022-05-23 22:00:00;N;NORTE;SE;SUDESTE;6112.139
2022-05-23 22:00:00;NE;NORDESTE;SE;SUDESTE;3273.134
2022-05-23 22:00:00;SE;SUDESTE;S;SUL;2432.56
2022-05-23 23:00:00;N;NORTE;NE;NORDESTE;-159.5
2022-05-23 23:00:00;N;NORTE;SE;SUDESTE;5917.717
2022-05-23 23:00:00;NE;NORDESTE;SE;SUDESTE;3409.36499999
2022-05-23 23:00:00;SE;SUDESTE;S;SUL;3194.16
2022-05-24 00:00:00;N;NORTE;NE;NORDESTE;-54.95
2022-05-24 00:00:00;N;NORTE;SE;SUDESTE;6104.964
2022-05-24 00:00:00;NE;NORDESTE;SE;SUDESTE;3480.881
2022-05-24 00:00:00;SE;SUDESTE;S;SUL;3354.13
2022-05-24 01:00:00;N;NORTE;NE;NORDESTE;29.28
2022-05-24 01:00:00;N;NORTE;SE;SUDESTE;5344.612
2022-05-24 01:00:00;NE;NORDESTE;SE;SUDESTE;2674.054
2022-05-24 01:00:00;SE;SUDESTE;S;SUL;3419.46
2022-05-24 02:00:00;N;NORTE;NE;NORDESTE;129.55
2022-05-24 02:00:00;N;NORTE;SE;SUDESTE;5184.287
2022-05-24 02:00:00;NE;NORDESTE;SE;SUDESTE;2440.609
2022-05-24 02:00:00;SE;SUDESTE;S;SUL;3980.84
2022-05-24 03:00:00;N;NORTE;NE;NORDESTE;234.66
2022-05-24 03:00:00;N;NORTE;SE;SUDESTE;5211.874
2022-05-24 03:00:00;NE;NORDESTE;SE;SUDESTE;2370.42299999
2022-05-24 03:00:00;SE;SUDESTE;S;SUL;3902.58
2022-05-24 04:00:00;N;NORTE;NE;NORDESTE;161.19
2022-05-24 04:00:00;N;NORTE;SE;SUDESTE;5314.578
2022-05-24 04:00:00;NE;NORDESTE;SE;SUDESTE;2533.047
2022-05-24 04:00:00;SE;SUDESTE;S;SUL;3990.14
2022-05-24 05:00:00;N;NORTE;NE;NORDESTE;24.48
2022-05-24 05:00:00;N;NORTE;SE;SUDESTE;5775.225
2022-05-24 05:00:00;NE;NORDESTE;SE;SUDESTE;2761.754
2022-05-24 05:00:00;SE;SUDESTE;S;SUL;3401.94
2022-05-24 06:00:00;N;NORTE;NE;NORDESTE;-32.94
2022-05-24 06:00:00;N;NORTE;SE;SUDESTE;6387.733
2022-05-24 06:00:00;NE;NORDESTE;SE;SUDESTE;3183.1
2022-05-24 06:00:00;SE;SUDESTE;S;SUL;3013.78
2022-05-24 07:00:00;N;NORTE;NE;NORDESTE;-203.68
2022-05-24 07:00:00;N;NORTE;SE;SUDESTE;6571.668
2022-05-24 07:00:00;NE;NORDESTE;SE;SUDESTE;3520.525
2022-05-24 07:00:00;SE;SUDESTE;S;SUL;3054.16
2022-05-24 08:00:00;N;NORTE;NE;NORDESTE;-430.82
